,store_id,store_name,score,ward,review_cnt,review,user_info,score_detail
10,00000002,大江戸ホルモン 明大前店,3.07,meidai-mae,6,近所にオープンしてからずっと気になっていたお店。ようやく行くことが出来ました。お店に着くなり店員さんの笑顔とさりげない気配り。注文する度に「ありがとうございます！」と気分が良くなります。そして、何よりも料理が安くて美味しくて大満足。リピート確定です。ご馳走さまでした♪,,"


dinner:4.0




                ［ 料理・味 3.5


| サービス 4.0


| 雰囲気 3.0


| CP 3.5


| 酒・ドリンク 3.0 ］
              

"
11,00000002,大江戸ホルモン 明大前店,3.07,meidai-mae,6,美味しいと評判の大江戸ホルモン明大前へ\(//∇//)\焼肉のネギたん塩から(^^)焼肉好きにはたまらないお店♡お店の名前が大江戸ホルモンですが、上質な焼肉屋です。私のオススメは大江戸ロース♡上質なお肉のとろける美味しさ♡網も丁寧に何度も変えて頂き快適でしたー\(//∇//)\ハーフサイズもあるので1人の人もオススメ。お座敷のお席もあるので、お子さん連れのママ友ににもオススメ\(//∇//)\1人でも気軽に行けるお店\(//∇//)\ 飲み放題もあるので、ゆっくり長居しながら、ハイボールと上質なお肉を堪能\(//∇//)\ 京王線明大前駅から甲州街道沿いへ徒歩3分\(//∇//)\,,"


dinner:3.7




                ［ 料理・味 -


| サービス -


| 雰囲気 -


| CP -


| 酒・ドリンク - ］
              

"
12,00000003,ととや 東松原,3.08,meidai-mae,8,2/23晴今日は昨日に続いて梅見。まずは梅ヶ丘の羽根木公園に。ちょっとしてから、階段踊り場のベンチに座れた。梅はとても咲いているみたい。さて次は谷保に向かうので、東松原まで徒歩。南側？の商店街で昼酒場所探す。韓国料理店が有ったので、さっと決めてすっと入った。☆注文チョウムチョロム海鮮手打ちうどんタコ炒め丼韓国焼酎が安めな値段。うどんじゃなくて海鮮すいとんを頼んだら、とても時間掛かるとの事でうどんに変更。注文入ってからすいとん打つ？練る？みたい。海鮮は海老、イカ、浅利かな？海老が普通なむき海老の見た目で、それが中々な味？韓国南瓜も入っていて、刻み海苔トッピング。後半海苔がとろけていて、スープ飲むとかなり海苔風味。早めに海苔は海苔で食べておいたらよかった。☆おかずキムチえごま葉漬けえごま葉は少し甘め？そして良い香り。蛸は、サンナクチの種類のかな？火通し過ぎてない感じが好き。,50代前半・男性・東京都,"


lunch:-




                ［ 料理・味 -


| サービス -


| 雰囲気 -


| CP -


| 酒・ドリンク - ］
              

"
13,00000003,ととや 東松原,3.08,meidai-mae,8,実は初夏に有名な焼き鳥やさんにいったのですが、残念ながら合わず（笑）なんだろう、昭和の香りの普通の焼き鳥やさんに行きたかった訳ですよ。で、休みごとに探す訳ですがなかなかない。いや、あるけれど、とても綺麗だったり、お洒落だったり。違うんだよ、違う。四十路に辛いオサレなとこじゃなくてね。こぎれいだけれど焼き鳥や。そういうのがいいのです。で、沿線の東松原。ここには吉田類大先生が来た三木松もあるし。てなことで、焼き鳥リベンジ。ここ、いいですよ。平日は８時まで飲みもの安い。生中250円とか（笑）週末は串物半額。地元に愛されるっていいことです。あっという間に生終わり。中ハイ（笑）今日は相方ダウンでボッチでカウンター。一服しながらお土産テイクアウトを待ちます。若い人も、おじさんもゆっくり飲んでます。こういうのっていいなあ。改めて東松原に住みたくなったり。焼酎の中も多め。多分千円あったら腹いっぱいだ。なんてったって盛り合わせ６本で780円。まぢか。タレはちょい塩辛目。酒飲みにはいい感じ。さてと、お土産持って帰ります。東松原駅からすぐ。オススメします。ご馳走さまでした！,50代前半・東京都,"


dinner:3.3




                ［ 料理・味 3.3


| サービス 3.3


| 雰囲気 3.5


| CP 3.5


| 酒・ドリンク 3.0 ］
              




                  ￥1,000～￥1,999
                

                  / 1人
                


"
14,00000003,ととや 東松原,3.08,meidai-mae,8,音　★★★★☆　（少しうるさい）トイレ★★☆☆☆（あまり綺麗ではない、和式）世田谷区東松原駅近く（徒歩１分以内）の焼鳥屋さん鶏々舎（ととや）に行ってまいりました。お店はご夫婦で営まれていて、ご夫婦と若いアルバイトさんが何人かいます。このお店の特徴は、なんといっても安さです。金、土、日、祝日（２０１３年６月現在）は焼鳥メニュー半額です。焼鳥は、タレか塩か、自由に選ぶことができます。カウンターも、テーブル席もあります。１～４名程度で来るのがベストかと。安くて、ワイワイ楽しく焼鳥を食べながら飲みたい方にはいいですよ。食事よりもお酒メインの方は、平日が安いみたいです。こちら左がお通しで、右が鶏々舎オリジナルポテトサラダです。ちょっとサラダの味が濃すぎる気もしましたが横にあるビスケット？と一緒に食べればちょうど良い味でした。こちらが、かしわ飯です。小ぶりのおにぎり２個なのですが鶏肉と相性がよく、美味しかったです。焼鳥（タレです）ねぎま、せせり、ハツ、レバー、です。有名どころの焼鳥屋と比べると味は少し落ちますが１本７５円～１００円程度（半額時）と考えると十分美味しいです。レバーは臭みが少し残っています。チキンボール（つくね）と、うずら卵（塩）です。これ、チキンボールと卵が交互に刺さった串もあるのですが別々で頼んだ方がちょっとだけ安いです（笑）安くて美味しかったです。卵は１本４０円ぐらい・・・。今回は、お酒は飲みませんでした。お腹いっぱい食べて１８００円程度でした。自宅から近いので頻繁に利用させてもらっていますがお酒を飲んでも２０００～３０００円です。このお店は雑炊が美味しいので次回は雑炊のレビューもします。⇒　くいしんぼうグルメ部会員登録フォーム＜新米くいしんぼうS＞,30代前半・男性・東京都,"


dinner:3.5




                ［ 料理・味 3.5


| サービス 3.5


| 雰囲気 3.0


| CP 4.0


| 酒・ドリンク 3.0 ］
              




                  ￥1,000～￥1,999
                

                  / 1人
                


"
15,00000003,ととや 東松原,3.08,meidai-mae,8,休日の夜、夕食を食べに近所の東松原駅付近に出てきて、見つけたこちらに伺いました。焼鳥と韓国料理、焼肉も食べられるという珍しい形態のお店ですね。とりあえずビールを頼みつつ、細かく色々注文しました。お通し 煮玉子ポテトサラダクラッカー付きです。わりとボリュームもありますね。ねぎまつくねむね肉わさび普通に美味しい焼鳥でした。味噌きゅうり暑くなってくるとこういうさっぱりしたつまみが美味しくなりますよね。まぐろ納豆納豆好きなのもありこちらをつい頼んでしまいました。赤身の旨味と合わさって美味しいです。牛すじの醤油煮うずらやししとうと一緒にしっかり煮込まれていて味が濃いですね。お酒に合います。今回はやらなかったですが一人焼肉も歓迎とのこと。お酒もおつまみも安いですし、色々な種類の料理があって楽しいですね。ごちそうさまでした。,30代後半・男性・東京都,"


dinner:3.4




                ［ 料理・味 -


| サービス -


| 雰囲気 -


| CP -


| 酒・ドリンク - ］
              




                  ￥3,000～￥3,999
                

                  / 1人
                


"
16,00000003,ととや 東松原,3.08,meidai-mae,8,やきとり各種100円。1本から注文OK。すてき。赤ホッピーを注文。あら珍しい、赤なんて。ホッピーは白、黒、赤と3種そろってます。ホタルイカの酢味噌あえ と100円の串ものを数本オーダー。お通しは味つけキャベツ。それと何だか 駄菓子屋で売ってるような「焼たら(焼いた鱈？)」をお通しと一緒にくれました。ホッピーの中身を追加しながら 串ものをいただきます。最後に酎ハイ300円をとどめに注文。お勘定は1800円ほどで すみました。安いねぇ。ごちそうさまでした。,男性・東京都,"


dinner:2.7




                ［ 料理・味 2.6


| サービス 2.9


| 雰囲気 2.3


| CP 3.3


| 酒・ドリンク 2.7 ］
              




                  ￥1,000～￥1,999
                

                  / 1人
                


"
17,00000003,ととや 東松原,3.08,meidai-mae,8,本日も韓国気分♪暑い日は辛いものが食べたくなるv東松原の「ととや」さん。居酒屋さんの感じですが、韓国料理も充実。トッポギ850円にユッケジャンスープ980円をDELI。甘辛トッポギは米粉のお餅を炒め韓国練り物(平たいおでん)も入った、トッポギ。ユッケジャンスープは牛肉、玉子、ネギなどが入ったピリ辛スープ。一緒に食べるとご飯が進みます♪辛いけど美味しかったv現在テイクアウト商品も充実しているみたいですv,女性・東京都,"


dinner:3.3




                ［ 料理・味 3.3


| サービス 3.2


| 雰囲気 3.2


| CP 3.3


| 酒・ドリンク - ］
              




                  ￥1,000～￥1,999
                

                  / 1人
                


"
18,00000003,ととや 東松原,3.08,meidai-mae,8,ミックスフライ定食 800円リピート星★★★☆☆平日の12:00過ぎに入店し、いろいろあるランチメニューからミックスフライ定食をチョイス。3種のフライの中で気に入った熱々のメンチカツに特製ソースがかかっていて、ご飯がすすみます。他にも白身魚のフライとタルタルソース、スープは味が濃いめの出汁。夜も面白そうなお店です。,,"


lunch:3.2




                ［ 料理・味 3.2


| サービス -


| 雰囲気 -


| CP -


| 酒・ドリンク - ］
              

"
19,00000003,ととや 東松原,3.08,meidai-mae,8,東松原駅から徒歩1分以内。メイン通りではなく、1本脇の通りをスリーエフの方向に向かって10秒ぐらいのところにあります。次男の幼稚園のお友達一家と二家族総勢8人で訪問。週末になると焼鳥が半額になり、ドリンクもビール小ジョッキなどが格安になるというので是非行こうということになりました。焼鳥類は備長炭で焼かれているので、半額というのにちゃんと香ばしい炭の香りがして美味。肉団子やうずらの卵といった子供向けの串もあり、子供達も大満足でした。大人も一緒になりながら、私は次男のお友達のお父さんとひたすらビールの小ジョッキを注文。軽く3～4杯ぐらいは飲んでしまいました。この値段なら小ジョッキでひたすら飲まないと損だよね～なんていいながら飲んでました。お代は8人で1万円、一家族5千円以内。お得でした。でも、やはり半額ということで沢山食べてしまったということなんですね。,40代後半・男性・東京都,"


dinner:3.5




                ［ 料理・味 3.5


| サービス 3.5


| 雰囲気 3.5


| CP 4.0


| 酒・ドリンク 3.5 ］
              




                  ￥2,000～￥2,999
                

                  / 1人
                


"
20,00000004,8PLACE The Kitchen ＆ Bar 明大前,3.00,meidai-mae,1,スタンダードコース2980円3名分（飲み放題、前菜盛り合わせ、アヒージョ（エビと茸）、パスタ（しらすとキャベツのペペロンチーノ）、ピザ（マルゲリータとクアトロフォルマッジ））と生牡蠣、牡蠣のトマトガーリックバター、牡蠣のしらす醤油バター、4種のチーズクリームソースパスタと食べログクーポンのデザート盛り合わせ（プリン、レモンシャーベット、バニラアイス）をいただきました。コースのピザをハーフ＆ハーフにしていただき、２つの味を楽しめました。追加で注文したパスタも500円と思えないボリューム満点。牡蠣はこぶりでしたが、殻付きで見栄えよく、味はどの料理も美味しくいただきました。作る方、給仕する方一人ずつで、サービスがゆっくりなので、食事を急いですませたい場合は不向きですが、ゆっくり食事を楽しみたい時にはおすすめです。,,"


dinner:2.5




                ［ 料理・味 3.5


| サービス 2.5


| 雰囲気 2.0


| CP 4.5


| 酒・ドリンク 4.0 ］
              




                  ￥4,000～￥4,999
                

                  / 1人
                


"
21,00000005,はちいち   明大前店,3.21,meidai-mae,8,2019年3月24日（日）夕食。相方と。週末の井の頭線の夕食。明大前のお好み焼き屋へ。18時40分で先客は2組。生ビールを頼んで、鉄板焼のグラタンチーズ焼（750円）、ほうれん草ベーコン焼（500円）、お好み焼のぶた玉（800円）をトッピングをチーズ（250円）で注文。「はちいちオススメの組み合わせ」が「ぶた玉×チーズ」と書いてあったので。注文した料理はすべて店主が焼いたものが出てきた。ほうれん草ベーコン焼は普通。グラタンチーズ焼はもっと抜群においしいグラタンだと良いのにと思った。ちょっと味が薄かった。ぶた玉＋チーズのお好み焼きは、豚肉がかりかりで生地がふわふわ。まあまあだったが、ここまで豚肉をかりかりにすることもないかなと思う。最後に焼きそばを注文しようとしたが、麺が終わってしまってないとのこと。それで店を出ることにした。生ビールを僕が1杯、カルピスサワーを相方が1杯おかわりして、会計は4266円。何だか素っ気ない店だった。,男性・東京都,"


dinner:3.2




                ［ 料理・味 3.2


| サービス 3.0


| 雰囲気 3.0


| CP 3.0


| 酒・ドリンク - ］
              




                  ￥2,000～￥2,999
                

                  / 1人
                


"
22,00000005,はちいち   明大前店,3.21,meidai-mae,8,今夜は明大前。便利な立地。特にお店は決めてなくて、粉物が食べたいと提案。手分けして探してみる。日曜日、急だけど座れた。ほぼ満席。◆料理◆お好み焼き　ぶた玉　800円もんじゃ　明太子　990円　餅トッピング　250円ソース焼きそば　800円薬味たっぷり冷奴　450円もんじゃだけは自分たちで作るスタイル。それ以外は厨房で作って持って来てくれるありがたいスタイル。そして今回はそれを改めてひしひしと感じた。お好み焼きがふっくらで絶品だったのだ。まずは、もんじゃの具材が運ばれて来たので、自分たちで作りつつ食べつつ、お好み焼き、焼きそばを待つ。しかしここのもんじゃ、作り方の案内を見ると土手を作らないとのこと。初めてだ。土手を作らないのと作るのではどう違うのかは食べてみても分からなかったが。もんじゃを食べていると、お好み焼きが運ばれて来た。平べったくなくて、高さがある。面積は小さいが、体積だと同じだろう。この厚みがあるお好み焼きが、ふわふわで柔らかいのだ。美味しい。生地に味がしっかり。お好み焼きとほぼ同時に、焼きそばも登場。キャベツ、もやし、豚肉がたっぷり入っている。しかしちょっと変わった味付けだ。ただのソースではない。魚粉だと思う。お好み焼きが美味しいだけに少々気になる味。◆総評◆お好み焼きはほんとうに美味しいです。もんじゃ、焼きそばはなんとも。接客が無愛想で、下手するとちょっと怖い。鉄板焼きのメニューがかなりありました。,40代前半・男性・東京都,"


dinner:3.3




                ［ 料理・味 3.5


| サービス 2.5


| 雰囲気 3.0


| CP 3.2


| 酒・ドリンク - ］
              




                  ￥2,000～￥2,999
                

                  / 1人
                


"
23,00000005,はちいち   明大前店,3.21,meidai-mae,8,週末、夕食をとるお店を探していて、そのうち伺おうと思っていたこちらに伺いました。店内は各テーブルに鉄板があり、いわゆるお好み焼屋のテーブルです。ただ、鉄板が黒っぽいタイプではなくステンレスのような色合いで新しそうな鉄板でした。こちらどうやら基本作っていただけるタイプの鉄板焼きのようですが、メニューにはもんじゃ焼きもあり、それだけ自分達で作るようです。以下注文しました。チーズもんじゃ もちトッピング明太子を入れると高くなるので妥協してもちチーズにしました。こちらのお店の作り方は土手は作らないとのことでしたが、作った時との違いはわかりませんでした。連れと二人だったのですが、で二人て食べるとどうにも焦げてしまいますね。味付けはソースをどのくらいかけるかによるので好み次第のようです。結構入れないと薄くて優しい味になります。辛もやし某焼肉のたれを絡めたような味付けでした。美味しいです。山芋明太マヨこちらは焼いて持ってきてくれる鉄板焼メニューで、山芋がシャキシャキで美味しいです。明太マヨは味がかなり強いですね。地鶏のグリル(店内黒板のお勧めメニュー)こちらも鉄板焼メニューです。(800円)にんにくが効いた味付けで美味しいです。ぶたキムチ玉お好み焼も焼き上げて提供していただけます。キムチは後乗せのようです。小ぶりの生地がふわっと焼けていて美味しいですね。感覚的には料理の満足度に対して価格は高めと思います。料理は美味しかったですが、全体的に普通の印象なので、何か差別化できるものがあるといいなと感じました。ごちそうさまでした。,30代後半・男性・東京都,"


dinner:3.3




                ［ 料理・味 -


| サービス -


| 雰囲気 -


| CP -


| 酒・ドリンク - ］
              




                  ￥3,000～￥3,999
                

                  / 1人
                


"
24,00000005,はちいち   明大前店,3.21,meidai-mae,8,粉モンはキッズ軍団も大好き。ネットでいろいろ調べていると、明大前にも粉モン系のお店がいくつかあることがわかりました粉モンだけだときついので、鉄板焼きでいろいろ楽しめそうな当店を予約して訪問しました。この日は雨だったので明大前までは電車で移動、晴れていればチャリでの移動が最も便利当店は明大前駅の改札から歩いて3分ほどの距離にあります店の目の前を京王線が走っているので、電車大好きの兄は電車をみたいとなかなか店に入らない（笑）店内は、カウンター、テーブル、そして半個室があります予約時に半個室をお願いしましたが、すでに予約でうまっていたようで、テーブル席に通してもらいました注文は、山芋明太マヨネーズ焼き、黒毛和牛ステーキ（150グラム）、お好み焼きの豚玉おにぎり（おかか）、もんじゃ、デザートにあんこ巻きとしましたテーブルには鉄板が備えてありますが、自テーブルでお客が調理するのはもんじゃくらいだと思いますお好みはカウンター前の鉄板で、スタッフが美味しく焼いてくれますそのため、注文してから運ばれるまで、すこし時間がかかります特にお好みは、上手く焼くためにはテクニックがいるようで、なるべく上に高くなるようにしています最初の運ばれたのは、山芋明太マヨネーズ焼きこの時点で注文から15分くらいは経過しているのでキッズ軍団は痺れを切らしています普段ではきっと食べない山芋も空腹に耐えかねず、食べてしまいましたまあ明太の辛味があるので、お気に召さなかったようです続いて黒毛和牛ステーキ（150グラム）こちらはキッズ軍団も大好きな肉系なので、喜んで食べます肝心のお味は、肉質がすこし固く味も特別によいという感じではありません。これはちょっと期待外れ肉そのものの旨さがもっとちょっと欲しいなあお好み焼き（ぶたたま）これはお店のスタッフが焼いて、テーブルに運んでくれます最近の関西風は、高さを出して焼くのが美味しいということですが、これが素人には難しいプロが丁寧に焼いてくれるので、ふっくらとしていていい感じですこれは美味しいですもんじゃもんじゃはテーブルで自分たちで焼きます当店のもんじゃの焼き方は、テーブル上のパウチに説明があります土手をつくらず、野菜をあまり刻まず、野菜がしなってきたらもんじゃ液を投入すこし固まってきたらソースをかけて味付けし、食べられるように固まるのを待つという方式これはこれで面白いですが、土手をつくる方法よりは、野菜の食感が残っています。まあ好き好きですねデザートはあんこ巻きこちらもカウンターの鉄板で焼いて運んでくれます〆にあんこの甘さはなんともいい塩梅ですドリンクは生ビールと強炭酸サワーのグレープフルーツ支払は6000円ちょっと。いつも思いますが粉モンは支払がすくなくすみますなかなか良かったと思います。他にもいろいろメニューがあるので、また寄らせてもらおうと思います総合　　　3.1　明大前のお好み店、いろいろ楽しめます料理・味　3.0　和牛ステーキはいまひとつだったのは残念なところ。プロが焼くお好みは美味しかったサービス　3.0　料理がでてくるまで若干時間がかかったかな　雰囲気　　3.0　店内は小綺麗ですＣＰ　　　3.5　満足度は高いです酒　　　　3.0　可も無く不可もなく,男性・東京都,"


dinner:3.1




                ［ 料理・味 3.0


| サービス 3.0


| 雰囲気 3.0


| CP 3.5


| 酒・ドリンク 3.0 ］
              




                  ￥3,000～￥3,999
                

                  / 1人
                


"
